sig_algo,conf_algo,payload_size_bytes,num_processes,process_idx,verify_mean_ns,verify_std_ns,verify_ci95_lo_ns,verify_ci95_hi_ns,sign_mean_ns,sign_std_ns,sign_ci95_lo_ns,sign_ci95_hi_ns,encrypt_mean_ns,encrypt_std_ns,encrypt_ci95_lo_ns,encrypt_ci95_hi_ns,decrypt_mean_ns,decrypt_std_ns,decrypt_ci95_lo_ns,decrypt_ci95_hi_ns,msg_size_bytes,throughput_mean_msg_s,throughput_std_msg_s,throughput_ci95_lo_msg_s,throughput_ci95_hi_msg_s
Ed25519,AES-GCM,16,7,-1,358144.87,21458.90,350465.90,365823.84,180226.90,12990.89,175578.17,184875.63,7165.67,3623.94,5868.86,8462.48,4334.50,3780.45,2981.68,5687.32,492,1825.65,105.93,1787.75,1863.56
Ed25519,AES-GCM,16,8,-1,435140.67,59535.97,413835.99,456445.34,216718.20,35228.75,204111.75,229324.65,9242.17,5667.08,7214.23,11270.10,6511.03,5453.23,4559.62,8462.45,556,1523.11,170.94,1461.94,1584.28
Ed25519,AES-GCM,32,1,-1,0.00,0.00,0.00,0.00,25497.73,2603.28,24566.16,26429.31,704.13,300.86,596.47,811.80,0.00,0.00,0.00,0.00,124,38482.52,3102.94,37372.15,39592.90
Ed25519,AES-GCM,32,2,-1,60769.90,6170.37,58561.86,62977.94,50046.23,1863.06,49379.55,50712.92,1383.53,378.09,1248.24,1518.83,434.63,248.31,345.78,523.49,188,8904.85,467.00,8737.73,9071.96
Ed25519,AES-GCM,32,3,-1,128704.40,48855.36,111221.73,146187.07,82413.00,28368.78,72261.36,92564.64,3156.67,2752.19,2171.81,4141.53,11923.90,54741.91,-7665.24,31513.04,252,4838.27,766.83,4563.87,5112.68
Ed25519,AES-GCM,32,4,-1,183669.03,11058.82,179711.68,187626.38,112137.20,17488.32,105879.09,118395.31,6597.63,4917.58,4837.90,8357.37,3284.13,3359.03,2082.12,4486.15,316,3300.71,306.63,3190.98,3410.43
Ed25519,AES-GCM,32,5,-1,249814.50,20419.97,242507.31,257121.69,143002.77,23562.40,134571.07,151434.46,9571.93,9495.82,6173.90,12969.97,4932.17,4045.89,3484.36,6379.97,380,2489.05,278.29,2389.47,2588.64
Ed25519,AES-GCM,32,6,-1,313369.43,25645.37,304192.35,322546.51,173869.07,36237.50,160901.64,186836.49,9979.43,10564.66,6198.92,13759.95,4388.00,2953.62,3331.06,5444.94,444,2025.15,238.04,1939.97,2110.33
Ed25519,AES-GCM,32,7,-1,375215.43,24665.14,366389.13,384041.74,200386.30,29171.27,189947.50,210825.10,11317.73,8797.33,8169.65,14465.82,6896.57,6969.29,4402.64,9390.50,508,1699.72,154.37,1644.47,1754.96
Ed25519,AES-GCM,32,8,-1,441265.17,31914.70,429844.64,452685.69,223877.20,25511.89,214747.89,233006.51,13695.57,13703.17,8791.95,18599.18,5717.73,4562.34,4085.12,7350.34,572,1473.26,127.28,1427.72,1518.81
Ed25519,AES-GCM,64,1,-1,0.00,0.00,0.00,0.00,26597.43,2921.86,25551.86,27643.01,745.83,288.44,642.62,849.05,0.00,0.00,0.00,0.00,156,36843.85,2660.55,35891.78,37795.91
Ed25519,AES-GCM,64,2,-1,62512.70,4829.99,60784.31,64241.09,52680.57,3183.70,51541.29,53819.84,1643.57,877.18,1329.67,1957.46,448.97,168.84,388.55,509.39,220,8551.72,443.79,8392.91,8710.53
Ed25519,AES-GCM,64,3,-1,137765.43,18857.16,131017.48,144513.38,94000.67,18413.27,87411.56,100589.77,7236.07,5331.34,5328.27,9143.86,2266.60,1850.58,1604.38,2928.82,284,4233.92,591.94,4022.10,4445.74
Ed25519,AES-GCM,64,4,-1,189907.47,20432.88,182595.65,197219.28,106238.13,5341.57,104326.68,108149.59,3496.87,1485.78,2965.19,4028.55,5007.33,19262.54,-1885.68,11900.34,348,3318.78,279.24,3218.86,3418.71
Ed25519,AES-GCM,64,5,-1,268302.17,34400.01,255992.28,280612.05,153333.00,29729.69,142694.37,163971.63,9674.90,7903.72,6846.59,12503.21,4679.17,4423.12,3096.37,6261.96,412,2344.00,317.12,2230.52,2457.48
Ed25519,AES-GCM,64,6,-1,323001.30,28452.87,312819.57,333183.03,171768.13,24464.95,163013.46,180522.80,9027.87,6520.73,6694.45,11361.28,5469.97,5388.24,3541.81,7398.12,476,1985.30,193.08,1916.21,2054.39
Ed25519,AES-GCM,64,7,-1,390674.27,35529.83,377960.08,403388.45,203862.93,29202.69,193412.88,214312.98,11822.13,10908.86,7918.45,15725.82,5919.47,5075.91,4103.07,7735.86,540,1653.68,174.00,1591.41,1715.94
Ed25519,AES-GCM,64,8,-1,456807.13,36802.66,443637.47,469976.80,231624.30,33272.18,219718.01,243530.59,13025.33,9879.82,9489.89,16560.78,5621.37,4564.31,3988.05,7254.68,604,1428.71,135.72,1380.14,1477.27
Ed25519,AES-GCM,128,1,-1,0.00,0.00,0.00,0.00,29799.67,5689.07,27763.86,31835.47,2664.10,3194.06,1521.12,3807.08,0.00,0.00,0.00,0.00,220,32232.80,6123.13,30041.67,34423.94
Ed25519,AES-GCM,128,2,-1,71533.70,11011.76,67593.19,75474.21,68642.23,16249.74,62827.34,74457.13,7388.23,6290.82,5137.09,9639.37,2117.60,2075.75,1374.80,2860.40,284,6916.92,1235.95,6474.64,7359.20
Ed25519,AES-GCM,128,3,-1,126858.37,33058.99,115028.36,138688.38,79070.90,7985.64,76213.27,81928.53,4815.10,12985.60,168.26,9461.94,1147.50,655.79,912.83,1382.17,348,4838.91,563.22,4637.37,5040.46
Ed25519,AES-GCM,128,4,-1,194277.77,36209.60,181320.33,207235.21,116477.07,23730.94,107985.06,124969.07,8005.33,7874.31,5187.55,10823.12,3443.57,2769.20,2452.62,4434.51,412,3200.61,496.28,3023.02,3378.20
Ed25519,AES-GCM,128,5,-1,235845.93,7717.94,233084.10,238607.76,127841.63,8594.93,124765.98,130917.29,4099.33,1171.80,3680.01,4518.65,2368.20,1740.17,1745.49,2990.91,476,2705.55,99.41,2669.98,2741.13
Ed25519,AES-GCM,128,6,-1,311533.23,33773.64,299447.49,323618.98,168834.47,27936.35,158837.57,178831.36,12449.53,12989.77,7801.20,17097.86,5271.80,4826.48,3544.67,6998.93,540,2044.16,255.55,1952.72,2135.61
Ed25519,AES-GCM,128,7,-1,371111.90,39270.09,357059.28,385164.52,197148.60,31444.79,185896.23,208400.97,12140.67,12020.82,7839.07,16442.26,6617.23,6547.44,4274.26,8960.21,604,1732.04,206.10,1658.29,1805.79
Ed25519,AES-GCM,128,8,-1,455974.33,52452.65,437204.39,474744.27,235603.70,37126.17,222318.27,248889.13,20508.40,23651.70,12044.75,28972.05,10457.97,10788.68,6597.29,14318.65,668,1414.46,203.91,1341.49,1487.43
Ed25519,AES-GCM,256,1,-1,0.00,0.00,0.00,0.00,27310.60,2910.87,26268.96,28352.24,2436.00,1595.29,1865.13,3006.87,0.00,0.00,0.00,0.00,348,33976.53,3289.36,32799.45,35153.61
Ed25519,AES-GCM,256,2,-1,58668.73,1139.54,58260.95,59076.51,50460.10,1537.51,49909.91,51010.29,1688.60,1372.95,1197.29,2179.91,556.40,234.79,472.38,640.42,412,8983.61,205.39,8910.11,9057.11
Ed25519,AES-GCM,256,3,-1,119528.03,4220.12,118017.88,121038.18,76975.90,3237.35,75817.43,78134.37,2120.53,296.99,2014.26,2226.81,1156.90,343.06,1034.14,1279.66,476,5009.99,150.11,4956.27,5063.70
Ed25519,AES-GCM,256,4,-1,195834.13,26163.77,186471.55,205196.72,121291.37,32927.12,109508.55,133074.19,9105.53,9161.76,5827.04,12384.03,3541.20,5246.25,1663.86,5418.54,540,3125.41,475.89,2955.12,3295.70
Ed25519,AES-GCM,256,5,-1,253462.80,28005.36,243441.21,263484.39,139950.47,19815.85,132859.46,147041.48,7248.50,7231.08,4660.89,9836.11,2854.23,2127.36,2092.97,3615.50,604,2510.56,254.54,2419.47,2601.64
Ed25519,AES-GCM,256,6,-1,324907.00,34422.18,312589.18,337224.82,180428.77,34346.69,168137.96,192719.57,11468.80,10226.68,7809.23,15128.37,5641.57,6107.45,3456.04,7827.09,668,1948.76,246.86,1860.42,2037.10
Ed25519,AES-GCM,256,7,-1,394254.30,72330.50,368371.16,420137.44,206818.70,31679.09,195482.48,218154.92,18694.80,25672.97,9507.85,27881.75,16537.00,56957.35,-3844.93,36918.93,732,1633.39,246.96,1545.01,1721.76
Ed25519,AES-GCM,256,8,-1,423354.70,20497.81,416019.65,430689.75,224094.23,28188.75,214007.02,234181.45,15772.37,16529.45,9857.38,21687.35,6985.90,5574.11,4991.23,8980.57,796,1503.86,127.48,1458.24,1549.48
Ed25519,AES-GCM,512,1,-1,0.00,0.00,0.00,0.00,26009.57,1852.19,25346.77,26672.36,802.27,306.44,692.61,911.93,0.00,0.00,0.00,0.00,604,37431.07,1976.24,36723.89,38138.26
Ed25519,AES-GCM,512,2,-1,58879.20,960.69,58535.42,59222.98,52089.87,1755.42,51461.70,52718.03,1759.13,880.41,1444.08,2074.18,543.23,139.12,493.45,593.02,668,8831.71,171.50,8770.34,8893.08
Ed25519,AES-GCM,512,3,-1,124995.40,11841.85,120757.85,129232.95,87868.77,17860.07,81477.62,94259.91,7117.63,8736.29,3991.39,10243.87,3078.07,2992.33,2007.27,4148.86,732,4572.59,582.67,4364.09,4781.10
Ed25519,AES-GCM,512,4,-1,179285.17,5951.50,177155.45,181414.88,111071.93,12943.20,106440.27,115703.60,5938.27,4942.11,4169.76,7706.78,3715.47,5447.77,1766.01,5664.93,796,3354.45,252.76,3264.01,3444.90
Ed25519,AES-GCM,512,5,-1,255458.07,40857.95,240837.24,270078.90,150796.00,33049.11,138969.53,162622.47,15910.07,17922.85,9496.46,22323.68,5209.97,3810.80,3846.29,6573.64,860,2394.59,330.53,2276.31,2512.87
Ed25519,AES-GCM,512,6,-1,314763.03,32936.08,302977.01,326549.06,179131.77,34679.63,166721.82,191541.71,13031.23,14677.75,7778.87,18283.60,6292.50,4920.60,4531.69,8053.31,924,1987.64,261.60,1894.03,2081.25
Ed25519,AES-GCM,512,7,-1,389300.60,41780.03,374349.81,404251.39,214040.53,36710.90,200903.71,227177.36,12241.53,9012.74,9016.37,15466.70,7751.23,6553.75,5406.00,10096.46,988,1633.64,210.18,1558.43,1708.86
Ed25519,AES-GCM,512,8,-1,449084.87,54737.82,429497.19,468672.54,236788.23,37568.60,223344.48,250231.98,14493.40,10225.87,10834.12,18152.68,10142.40,9416.41,6772.78,13512.02,1052,1432.62,177.40,1369.14,1496.10
Ed25519,AES-GCM,1024,1,-1,0.00,0.00,0.00,0.00,28989.17,3925.91,27584.30,30394.04,6686.50,22644.60,-1416.77,14789.77,0.00,0.00,0.00,0.00,1116,31356.06,6094.28,29175.25,33536.87
Ed25519,AES-GCM,1024,2,-1,72826.57,15201.45,67386.80,78266.34,68311.40,10029.12,64722.52,71900.28,10059.03,8409.15,7049.86,13068.21,3155.80,3039.82,2068.01,4243.59,1180,6674.68,1124.51,6272.28,7077.09
Ed25519,AES-GCM,1024,3,-1,121691.27,5336.28,119781.70,123600.83,84474.63,3728.28,83140.49,85808.78,5067.43,4789.84,3353.41,6781.46,1805.33,858.38,1498.17,2112.50,1244,4706.02,230.46,4623.55,4788.49
Ed25519,AES-GCM,1024,4,-1,202604.70,33524.63,190608.06,214601.34,129462.13,26140.15,120108.00,138816.27,10332.30,8503.71,7289.29,13375.31,4596.80,3133.94,3475.33,5718.27,1308,2974.59,496.38,2796.96,3152.22
Ed25519,AES-GCM,1024,5,-1,272261.53,30686.79,261280.41,283242.66,164056.50,36330.70,151055.73,177057.27,9997.53,9656.10,6542.14,13452.92,4445.83,2509.79,3547.72,5343.95,1372,2263.26,281.21,2162.63,2363.89
Ed25519,AES-GCM,1024,6,-1,359066.57,65592.87,335594.46,382538.67,204077.33,31726.24,192724.24,215430.42,15678.90,13262.88,10932.84,20424.96,8338.17,9218.03,5039.54,11636.80,1436,1744.36,237.88,1659.23,1829.48
Ed25519,AES-GCM,1024,7,-1,430221.73,44937.26,414141.14,446302.33,242540.17,33778.08,230452.84,254627.50,19562.17,14660.53,14315.96,24808.37,8947.93,5260.82,7065.37,10830.49,1500,1446.04,159.56,1388.94,1503.14
Ed25519,AES-GCM,1024,8,-1,451328.07,36167.25,438385.78,464270.35,253144.37,30453.30,242246.79,264041.94,16455.17,11490.00,12343.52,20566.81,11238.17,12419.99,6793.73,15682.60,1564,1377.48,125.36,1332.63,1422.34
Ed25519,ChaCha20-Poly1305,8,1,-1,0.00,0.00,0.00,0.00,24177.23,927.61,23845.29,24509.17,496.60,411.52,349.34,643.86,0.00,0.00,0.00,0.00,100,40591.39,1504.09,40053.16,41129.62
Ed25519,ChaCha20-Poly1305,8,2,-1,59963.23,3564.98,58687.52,61238.94,51911.43,5562.91,49920.77,53902.10,1882.43,2680.91,923.08,2841.78,300.80,183.55,235.12,366.48,164,8814.46,619.20,8592.88,9036.04
Ed25519,ChaCha20-Poly1305,8,3,-1,135740.60,23624.29,127286.76,144194.44,94227.07,24358.71,85510.42,102943.72,3429.77,3159.71,2299.08,4560.46,1110.17,1497.92,574.14,1646.19,228,4417.58,769.00,4142.40,4692.77
Ed25519,ChaCha20-Poly1305,8,4,-1,177580.07,8537.62,174524.92,180635.21,101633.00,7109.70,99088.83,104177.17,2404.77,906.71,2080.30,2729.23,799.33,175.48,736.54,862.13,292,3549.11,164.49,3490.25,3607.97
Ed25519,ChaCha20-Poly1305,8,5,-1,255985.47,28346.30,245841.88,266129.06,145973.70,29413.52,135448.21,156499.19,6405.80,9451.44,3023.65,9787.95,1953.77,1359.19,1467.39,2440.15,356,2485.04,317.62,2371.38,2598.70
Ed25519,ChaCha20-Poly1305,8,6,-1,321228.00,31181.97,310069.68,332386.32,173042.00,23998.95,164454.09,181629.91,8086.30,9428.30,4712.43,11460.17,2549.83,2085.70,1803.48,3296.19,420,2004.15,205.17,1930.74,2077.57
Ed25519,ChaCha20-Poly1305,8,7,-1,392068.67,43646.02,376450.14,407687.19,204558.37,38589.71,190749.22,218367.52,7355.00,6700.27,4957.34,9752.66,2735.30,1346.61,2253.42,3217.18,484,1673.42,182.75,1608.02,1738.82
Ed25519,ChaCha20-Poly1305,8,8,-1,459940.63,49705.89,442153.61,477727.66,235480.30,39791.57,221241.07,249719.53,9512.60,8295.31,6544.16,12481.04,3383.97,1536.43,2834.16,3933.77,548,1430.78,148.22,1377.75,1483.82
Ed25519,ChaCha20-Poly1305,16,1,-1,0.00,0.00,0.00,0.00,43458.93,8522.74,40409.11,46508.76,1825.53,1032.61,1456.02,2195.05,0.00,0.00,0.00,0.00,108,22748.23,3678.95,21431.73,24064.72
Ed25519,ChaCha20-Poly1305,16,2,-1,71821.03,13150.48,67115.19,76526.87,64107.50,13010.88,59451.62,68763.38,3468.93,6188.27,1254.49,5683.38,614.47,904.51,290.79,938.14,172,7364.43,1253.70,6915.80,7813.05
Ed25519,ChaCha20-Poly1305,16,3,-1,127925.73,7384.82,125283.11,130568.36,81088.43,4522.29,79470.15,82706.71,1764.23,1030.61,1395.43,2133.03,516.00,76.18,488.74,543.26,236,4743.28,214.74,4666.44,4820.12
Ed25519,ChaCha20-Poly1305,16,4,-1,214099.97,35400.19,201432.17,226767.76,132523.40,34982.10,120005.22,145041.58,4920.87,3756.12,3576.76,6264.98,1516.37,1010.58,1154.74,1878.00,300,2926.10,488.54,2751.28,3100.92
Ed25519,ChaCha20-Poly1305,16,5,-1,271570.83,38365.17,257842.03,285299.63,148992.57,30430.00,138103.33,159881.80,4237.60,3579.86,2956.56,5518.64,1776.77,2298.37,954.30,2599.23,364,2394.03,304.31,2285.14,2502.93
Ed25519,ChaCha20-Poly1305,16,6,-1,340059.47,46208.66,323523.91,356595.02,182483.27,35518.64,169773.09,195193.45,5839.07,3744.16,4499.24,7178.90,2177.00,1200.49,1747.41,2606.59,428,1918.96,225.57,1838.24,1999.68
Ed25519,ChaCha20-Poly1305,16,7,-1,418709.73,55287.59,398925.32,438494.14,212442.53,34213.47,200199.40,224685.67,7552.83,5555.29,5564.90,9540.77,3005.07,1480.52,2475.27,3534.86,492,1583.01,178.70,1519.06,1646.96
Ed25519,ChaCha20-Poly1305,16,8,-1,442721.70,42571.31,427487.75,457955.65,223488.23,35160.95,210906.05,236070.42,6951.93,4405.56,5375.42,8528.44,4907.17,11638.88,742.25,9072.09,556,1493.37,150.60,1439.48,1547.26
Ed25519,ChaCha20-Poly1305,32,1,-1,0.00,0.00,0.00,0.00,24139.57,699.88,23889.12,24390.01,399.70,75.77,372.59,426.81,0.00,0.00,0.00,0.00,124,40780.29,1045.14,40406.29,41154.29
Ed25519,ChaCha20-Poly1305,32,2,-1,58065.83,831.66,57768.23,58363.44,48607.67,493.02,48431.24,48784.09,844.23,134.71,796.03,892.44,214.37,24.74,205.51,223.22,188,9283.08,86.88,9251.99,9314.17
Ed25519,ChaCha20-Poly1305,32,3,-1,123474.83,17055.26,117371.69,129577.98,82600.80,20468.01,75276.42,89925.18,2171.00,1658.00,1577.69,2764.31,722.70,641.24,493.24,952.16,252,4900.45,644.09,4669.96,5130.93
Ed25519,ChaCha20-Poly1305,32,4,-1,177892.50,5738.82,175838.89,179946.11,101107.63,4421.71,99525.34,102689.92,2622.53,2070.56,1881.59,3363.47,933.43,580.92,725.55,1141.31,316,3542.04,102.94,3505.21,3578.88
Ed25519,ChaCha20-Poly1305,32,5,-1,254552.27,23470.04,246153.62,262950.91,139548.77,19497.71,132571.60,146525.93,5714.73,7828.26,2913.43,8516.04,1886.73,1595.96,1315.63,2457.84,380,2515.55,230.19,2433.17,2597.92
Ed25519,ChaCha20-Poly1305,32,6,-1,325827.07,18370.29,319253.34,332400.79,167276.53,11095.56,163306.04,171247.03,4770.67,2315.90,3941.93,5599.40,2078.07,1172.37,1658.54,2497.59,444,2006.29,105.35,1968.58,2043.99
Ed25519,ChaCha20-Poly1305,32,7,-1,395876.80,13057.75,391204.14,400549.46,200204.43,14324.20,195078.58,205330.28,4646.50,1581.54,4080.55,5212.45,2576.17,1640.32,1989.19,3163.15,508,1660.25,63.35,1637.58,1682.92
Ed25519,ChaCha20-Poly1305,32,8,-1,463722.70,18413.11,457133.65,470311.75,228047.33,10941.71,224131.89,231962.77,5328.47,953.63,4987.21,5669.72,3025.63,1555.31,2469.07,3582.19,572,1430.40,52.53,1411.60,1449.19
Ed25519,ChaCha20-Poly1305,64,1,-1,0.00,0.00,0.00,0.00,27768.20,643.45,27537.94,27998.46,572.33,600.97,357.28,787.39,0.00,0.00,0.00,0.00,156,35314.67,990.07,34960.38,35668.96
Ed25519,ChaCha20-Poly1305,64,2,-1,66623.50,2065.38,65884.41,67362.59,56749.17,2761.16,55761.10,57737.24,1022.93,140.90,972.51,1073.35,255.13,22.66,247.02,263.24,220,8027.96,208.47,7953.36,8102.56
Ed25519,ChaCha20-Poly1305,64,3,-1,137555.67,11678.24,133376.66,141734.67,89134.40,8480.99,86099.52,92169.28,3237.53,4079.25,1777.79,4697.27,735.27,666.91,496.61,973.92,284,4361.43,331.46,4242.82,4480.04
Ed25519,ChaCha20-Poly1305,64,4,-1,198801.00,4255.43,197278.22,200323.78,113168.90,4426.42,111584.93,114752.87,2676.17,2370.18,1828.01,3524.33,893.43,217.02,815.77,971.09,348,3171.27,83.03,3141.56,3200.98
Ed25519,ChaCha20-Poly1305,64,5,-1,272457.20,16809.57,266441.97,278472.43,144165.40,8828.27,141006.25,147324.55,3224.17,907.81,2899.31,3549.02,1369.10,526.29,1180.77,1557.43,412,2381.15,122.56,2337.29,2425.01
Ed25519,ChaCha20-Poly1305,64,6,-1,338544.07,14895.38,333213.82,343874.31,176066.93,11578.76,171923.53,180210.34,4398.90,1462.35,3875.61,4922.19,1874.60,683.11,1630.15,2119.05,476,1924.03,88.41,1892.39,1955.67
Ed25519,ChaCha20-Poly1305,64,7,-1,402838.73,13323.94,398070.82,407606.64,204332.43,13416.44,199531.42,209133.44,5543.00,2638.23,4598.92,6487.08,2387.83,774.84,2110.56,2665.11,540,1628.38,62.82,1605.90,1650.86
Ed25519,ChaCha20-Poly1305,64,8,-1,480714.97,24331.27,472008.13,489421.80,238192.77,24691.05,229357.19,247028.34,6834.67,4829.57,5106.43,8562.91,2946.37,913.32,2619.54,3273.19,604,1377.74,79.65,1349.24,1406.25
Ed25519,ChaCha20-Poly1305,128,1,-1,0.00,0.00,0.00,0.00,28487.43,3195.55,27343.92,29630.94,499.63,157.23,443.37,555.90,0.00,0.00,0.00,0.00,220,34766.06,2483.36,33877.40,35654.72
Ed25519,ChaCha20-Poly1305,128,2,-1,70614.57,6349.54,68342.41,72886.72,59903.47,5945.11,57776.04,62030.90,1201.50,321.73,1086.37,1316.63,329.67,112.84,289.29,370.04,284,7621.65,610.67,7403.13,7840.18
Ed25519,ChaCha20-Poly1305,128,3,-1,147828.73,4653.86,146163.37,149494.10,94563.07,2106.75,93809.18,95316.96,2134.30,223.72,2054.24,2214.36,697.73,32.29,686.18,709.29,348,4080.42,101.09,4044.25,4116.60
Ed25519,ChaCha20-Poly1305,128,4,-1,206748.90,12940.40,202118.24,211379.56,119361.27,9049.99,116122.77,122599.76,3285.33,2154.52,2514.35,4056.32,1066.70,200.41,994.99,1138.41,412,3036.66,173.39,2974.61,3098.70
Ed25519,ChaCha20-Poly1305,128,5,-1,277880.37,19045.63,271064.98,284695.76,152563.37,19899.10,145442.57,159684.17,4385.03,3379.93,3175.54,5594.53,1650.83,717.06,1394.24,1907.43,476,2306.09,175.01,2243.46,2368.71
Ed25519,ChaCha20-Poly1305,128,6,-1,349734.57,32491.66,338107.58,361361.56,187528.33,29119.79,177107.95,197948.72,7438.73,6850.20,4987.42,9890.05,3339.07,2693.80,2375.10,4303.03,540,1845.10,176.30,1782.02,1908.19
Ed25519,ChaCha20-Poly1305,128,7,-1,419677.67,24608.88,410871.49,428483.84,219367.10,27625.39,209481.48,229252.72,8557.87,7587.41,5842.75,11272.99,3591.17,2449.18,2714.74,4467.60,604,1544.31,112.65,1504.00,1584.63
Ed25519,ChaCha20-Poly1305,128,8,-1,485324.63,34745.61,472891.07,497758.19,251129.10,41094.18,236423.74,265834.46,9015.23,5947.76,6886.86,11143.61,4749.63,3698.01,3426.32,6072.95,668,1344.72,116.25,1303.12,1386.32
Ed25519,ChaCha20-Poly1305,256,1,-1,0.00,0.00,0.00,0.00,28553.23,770.75,28277.42,28829.04,572.27,133.62,524.45,620.08,0.00,0.00,0.00,0.00,348,34355.76,828.61,34059.25,34652.27
Ed25519,ChaCha20-Poly1305,256,2,-1,67134.27,1620.14,66554.51,67714.03,61180.57,9310.85,57848.72,64512.41,1645.50,982.79,1293.81,1997.19,410.90,124.48,366.35,455.45,412,7715.42,537.73,7523.00,7907.84
Ed25519,ChaCha20-Poly1305,256,3,-1,151965.77,24607.31,143160.15,160771.38,104652.37,22665.96,96541.46,112763.28,5132.50,4472.49,3532.04,6732.96,1249.40,572.10,1044.68,1454.12,476,3909.67,610.35,3691.26,4128.07
Ed25519,ChaCha20-Poly1305,256,4,-1,216013.63,28895.01,205673.69,226353.58,129364.87,26922.36,119730.82,138998.91,4550.87,3362.95,3347.45,5754.28,1998.40,2285.62,1180.50,2816.30,540,2899.73,359.08,2771.23,3028.23
Ed25519,ChaCha20-Poly1305,256,5,-1,282381.70,31215.22,271211.48,293551.92,156913.33,22348.99,148915.85,164910.82,5606.03,4062.96,4152.12,7059.95,2314.07,1099.88,1920.48,2707.65,604,2260.59,206.75,2186.60,2334.57
Ed25519,ChaCha20-Poly1305,256,6,-1,364307.97,49124.83,346728.87,381887.06,201609.63,39622.93,187430.75,215788.52,8613.80,6744.43,6200.34,11027.26,4891.37,4672.48,3219.34,6563.39,668,1759.87,216.81,1682.28,1837.45
Ed25519,ChaCha20-Poly1305,256,7,-1,429893.20,34428.30,417573.19,442213.21,232448.93,29715.20,221815.48,243082.38,11712.63,9733.89,8229.40,15195.86,5774.00,4359.39,4214.01,7333.99,732,1484.67,136.38,1435.87,1533.47
Ed25519,ChaCha20-Poly1305,256,8,-1,488384.87,21394.54,480728.93,496040.81,254556.97,28257.53,244445.14,264668.80,11095.50,9715.32,7618.92,14572.08,5157.00,2902.81,4118.24,6195.76,796,1323.80,90.88,1291.28,1356.32
Ed25519,ChaCha20-Poly1305,512,1,-1,0.00,0.00,0.00,0.00,29684.13,1876.97,29012.47,30355.80,750.67,185.70,684.22,817.12,0.00,0.00,0.00,0.00,604,32952.28,1575.17,32388.61,33515.95
Ed25519,ChaCha20-Poly1305,512,2,-1,67582.87,2487.41,66692.76,68472.98,59696.57,2952.51,58640.02,60753.11,1589.57,356.41,1462.03,1717.11,533.93,92.91,500.68,567.18,668,7734.20,219.35,7655.71,7812.69
Ed25519,ChaCha20-Poly1305,512,3,-1,158347.10,25421.04,149250.30,167443.90,113124.57,27912.61,103136.17,123112.96,6468.93,4617.07,4816.74,8121.13,1880.03,1331.95,1403.40,2356.66,732,3688.28,616.36,3467.72,3908.84
Ed25519,ChaCha20-Poly1305,512,4,-1,214888.97,15853.58,209215.84,220562.10,129573.03,19575.10,122568.17,136577.89,9711.93,5903.13,7599.52,11824.34,2833.47,2249.47,2028.50,3638.43,796,2825.60,239.53,2739.89,2911.32
Ed25519,ChaCha20-Poly1305,512,5,-1,265198.30,58189.94,244375.30,286021.30,162254.43,70511.24,137022.31,187486.56,12077.93,25010.03,3128.21,21027.66,5325.37,12572.15,826.48,9824.25,860,2398.11,454.69,2235.41,2560.82
Ed25519,ChaCha20-Poly1305,512,6,-1,307715.07,24432.41,298972.04,316458.09,170765.50,20139.58,163558.65,177972.35,7916.60,4575.84,6279.16,9554.04,3709.93,1594.95,3139.19,4280.68,924,2056.22,172.10,1994.63,2117.80
Ed25519,ChaCha20-Poly1305,512,7,-1,364769.23,18695.69,358079.07,371459.40,196927.67,22617.89,188833.96,205021.37,9670.63,5848.30,7577.85,11763.42,4744.00,2010.71,4024.48,5463.52,988,1745.66,125.27,1700.83,1790.48
Ed25519,ChaCha20-Poly1305,512,8,-1,424720.13,26849.05,415112.32,434327.94,228011.80,25816.03,218773.65,237249.95,10040.13,4936.83,8273.51,11806.75,5879.93,3429.37,4652.75,7107.12,1052,1504.91,113.84,1464.17,1545.64
Ed25519,ChaCha20-Poly1305,1024,1,-1,0.00,0.00,0.00,0.00,34208.63,7496.99,31525.87,36891.40,2785.10,3885.85,1394.57,4175.63,0.00,0.00,0.00,0.00,1116,28212.09,5592.33,26210.90,30213.28
Ed25519,ChaCha20-Poly1305,1024,2,-1,61427.80,3784.35,60073.59,62782.01,57041.83,3316.33,55855.10,58228.57,3048.83,1539.30,2498.00,3599.66,1118.63,1012.04,756.48,1480.79,1180,8178.48,436.76,8022.19,8334.77
Ed25519,ChaCha20-Poly1305,1024,3,-1,121313.30,4642.36,119652.05,122974.55,84127.83,3625.71,82830.39,85425.28,3391.87,590.73,3180.48,3603.26,1519.97,363.11,1390.03,1649.90,1244,4759.37,159.56,4702.27,4816.47
Ed25519,ChaCha20-Poly1305,1024,4,-1,187740.20,29086.07,177331.89,198148.51,118607.03,10789.36,114746.11,122467.96,8304.10,11072.26,4341.94,12266.26,3455.93,1814.89,2806.48,4105.38,1308,3180.01,290.56,3076.03,3283.98
Ed25519,ChaCha20-Poly1305,1024,5,-1,244971.53,16460.66,239081.16,250861.91,143079.17,10417.24,139351.41,146806.93,7456.53,5418.96,5517.38,9395.68,3846.23,2336.96,3009.96,4682.50,1372,2515.76,157.92,2459.25,2572.27
Ed25519,ChaCha20-Poly1305,1024,6,-1,354480.47,43869.00,338782.15,370178.79,206746.40,40132.12,192385.30,221107.50,15619.20,12675.03,11083.50,20154.90,6228.77,3497.99,4977.03,7480.51,1436,1753.34,239.44,1667.66,1839.02
