sig_algo,conf_algo,payload_size_bytes,num_processes,process_idx,verify_mean_ns,verify_std_ns,verify_ci95_lo_ns,verify_ci95_hi_ns,sign_mean_ns,sign_std_ns,sign_ci95_lo_ns,sign_ci95_hi_ns,encrypt_mean_ns,encrypt_std_ns,encrypt_ci95_lo_ns,encrypt_ci95_hi_ns,decrypt_mean_ns,decrypt_std_ns,decrypt_ci95_lo_ns,decrypt_ci95_hi_ns,msg_size_bytes,throughput_mean_msg_s,throughput_std_msg_s,throughput_ci95_lo_msg_s,throughput_ci95_hi_msg_s
Ed25519,None,128,4,-1,468335.73,100504.86,432370.53,504300.93,296747.37,104372.03,259398.32,334096.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,1378.73,288.62,1275.45,1482.01
Ed25519,None,128,5,-1,553622.50,49038.28,536074.38,571170.62,309387.17,68962.36,284709.30,334065.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,1176.15,136.82,1127.19,1225.11
Ed25519,None,128,6,-1,723951.27,112048.41,683855.26,764047.27,408862.67,159543.19,351770.87,465954.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,918.17,157.61,861.77,974.57
Ed25519,None,128,7,-1,862691.80,135261.76,814289.00,911094.60,466259.00,140100.72,416124.60,516393.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,776.90,125.66,731.94,821.87
Ed25519,None,128,8,-1,955659.83,74245.19,929091.53,982228.13,477364.77,95686.81,443123.68,511605.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,705.94,71.80,680.24,731.63
Ed25519,None,256,1,-1,0.00,0.00,0.00,0.00,51901.10,6272.11,49656.65,54145.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,19487.85,1895.41,18809.59,20166.11
Ed25519,None,256,2,-1,135994.27,12439.16,131542.97,140445.56,113228.77,21069.55,105689.12,120768.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,4063.94,424.69,3911.97,4215.92
Ed25519,None,256,3,-1,278113.57,38207.01,264441.36,291785.77,203297.80,99408.77,167724.83,238870.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,2185.99,415.16,2037.43,2334.56
Ed25519,None,256,4,-1,645379.30,80930.27,616418.78,674339.82,399183.07,89113.25,367294.30,431071.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,976.17,141.19,925.65,1026.70
Ed25519,None,256,5,-1,796694.80,183705.44,730956.65,862432.95,461356.37,134865.26,413095.45,509617.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,844.32,218.83,766.01,922.62
Ed25519,None,256,6,-1,914251.30,274274.96,816103.27,1012399.33,482255.10,159269.94,425261.08,539249.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,779.16,216.90,701.55,856.78
Ed25519,None,256,7,-1,822800.80,75897.41,795641.26,849960.34,413950.23,98593.22,378669.10,449231.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704,820.58,90.10,788.33,852.82
Ed25519,None,256,8,-1,990598.67,98065.50,955506.38,1025690.95,533400.83,120614.44,490239.51,576562.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768,667.49,84.50,637.25,697.73
Ed25519,None,512,1,-1,0.00,0.00,0.00,0.00,62286.60,9394.50,58924.82,65648.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,16380.29,2277.16,15565.42,17195.16
Ed25519,None,512,2,-1,132854.77,10510.90,129093.49,136616.04,116010.67,15344.95,110519.55,121501.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,4048.43,346.08,3924.58,4172.27
Ed25519,None,512,3,-1,286983.60,37056.50,273723.10,300244.10,202391.93,64916.39,179161.90,225621.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704,2106.83,333.40,1987.53,2226.14
Ed25519,None,512,4,-1,441296.83,65595.16,417823.91,464769.76,260266.63,64228.69,237282.69,283250.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768,1465.66,231.48,1382.83,1548.50
Ed25519,None,512,5,-1,580627.70,73926.17,554173.56,607081.84,344768.57,103861.64,307602.16,381934.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,832,1113.60,186.01,1047.04,1180.17
Ed25519,None,512,6,-1,729201.83,95793.11,694922.71,763480.96,407538.33,112521.74,367272.95,447803.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,896,903.48,138.93,853.77,953.20
Ed25519,None,512,7,-1,875554.67,126748.73,830198.22,920911.12,513235.53,183821.98,447455.68,579015.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960,746.35,127.97,700.56,792.15
Ed25519,None,512,8,-1,1004302.90,113291.57,963762.03,1044843.77,540896.43,142378.67,489946.88,591845.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1024,661.85,93.88,628.26,695.45
Ed25519,None,1024,1,-1,0.00,0.00,0.00,0.00,53611.87,3961.68,52194.20,55029.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1088,18741.86,1253.84,18293.18,19190.55
Ed25519,None,1024,2,-1,145129.23,21040.49,137599.99,152658.47,128295.23,25466.82,119182.05,137408.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1152,3742.35,548.77,3545.98,3938.72
Ed25519,None,1024,3,-1,272513.33,25961.20,263223.24,281803.43,173545.67,27305.35,163774.57,183316.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1216,2266.28,220.66,2187.32,2345.24
Ed25519,None,1024,4,-1,436488.30,60458.13,414853.64,458122.96,290507.70,86063.98,259710.10,321305.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1280,1420.02,240.09,1334.11,1505.94
Ed25519,None,1024,5,-1,593727.87,111197.43,553936.38,633519.36,343428.33,102792.71,306644.43,380212.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1344,1108.51,195.33,1038.62,1178.41
Ed25519,None,1024,6,-1,759426.57,137880.23,710086.76,808766.37,450356.97,145479.72,398297.72,502416.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1408,862.56,164.82,803.58,921.54
Ed25519,None,1024,7,-1,895213.43,104479.92,857825.77,932601.09,501809.03,125330.32,456960.15,546657.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1472,732.28,106.94,694.01,770.55
Ed25519,None,1024,8,-1,986187.53,98195.19,951048.84,1021326.23,530621.03,138199.33,481167.04,580075.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1536,671.77,85.70,641.11,702.44
Ed25519,AES-GCM,8,1,-1,0.00,0.00,0.00,0.00,56239.30,13518.51,51401.76,61076.84,32009.57,36035.85,19114.30,44904.83,0.00,0.00,0.00,0.00,100,12735.20,3076.30,11634.37,13836.04
Ed25519,AES-GCM,8,2,-1,160722.93,38394.61,146983.60,174462.27,137696.87,40583.08,123174.40,152219.33,78841.73,54582.36,59309.69,98373.78,29749.10,28395.82,19587.79,39910.41,164,2682.50,708.75,2428.87,2936.12
Ed25519,AES-GCM,8,3,-1,294426.10,49913.37,276564.83,312287.37,210510.50,82440.76,181009.45,240011.55,135367.00,105409.04,97646.86,173087.14,56155.23,40337.43,41720.67,70589.80,228,1587.38,428.37,1434.09,1740.67
Ed25519,AES-GCM,8,4,-1,461366.23,89800.40,429231.57,493500.90,281580.23,100476.32,245625.24,317535.22,174985.67,114122.10,134147.60,215823.73,81367.30,41584.61,66486.44,96248.16,292,1091.38,295.85,985.51,1197.25
Ed25519,AES-GCM,8,5,-1,575899.67,90981.14,543342.48,608456.85,316640.93,77504.17,288906.42,344375.44,183878.57,119361.56,141165.58,226591.55,100707.57,59905.37,79270.70,122144.43,356,903.91,205.99,830.20,977.62
Ed25519,AES-GCM,8,6,-1,741851.47,114805.25,700768.93,782934.00,387722.10,101710.81,351325.36,424118.84,226743.70,151844.77,172406.75,281080.65,124146.83,66267.71,100433.24,147860.43,420,718.18,158.38,661.50,774.85
Ed25519,AES-GCM,8,7,-1,860839.70,109352.88,821708.27,899971.13,446878.53,123450.70,402702.27,491054.80,244795.33,143472.27,193454.44,296136.22,140073.40,70388.78,114885.10,165261.70,484,621.29,125.79,576.28,666.31
Ed25519,AES-GCM,8,8,-1,983036.03,105153.06,945407.49,1020664.57,483298.60,110725.78,443675.89,522921.31,267944.53,174389.56,205540.03,330349.04,156183.77,75855.48,129039.23,183328.30,548,552.23,101.13,516.04,588.42
Ed25519,AES-GCM,16,1,-1,0.00,0.00,0.00,0.00,62671.07,12803.62,58089.35,67252.78,32601.20,13770.84,27673.37,37529.03,0.00,0.00,0.00,0.00,108,11180.84,2772.41,10188.75,12172.94
Ed25519,AES-GCM,16,2,-1,134644.93,16105.07,128881.81,140408.06,108542.13,15191.60,103105.89,113978.38,45358.33,13504.22,40525.91,50190.76,16887.77,5883.78,14782.28,18993.25,172,3334.67,408.94,3188.33,3481.00
Ed25519,AES-GCM,16,3,-1,282890.07,34924.61,270392.46,295387.68,179892.77,42591.52,164651.59,195133.95,95756.40,64602.43,72638.72,118874.08,41491.60,21800.34,33690.45,49292.75,236,1743.89,316.97,1630.46,1857.32
Ed25519,AES-GCM,16,4,-1,469122.00,93162.18,435784.34,502459.66,280084.50,96769.26,245456.07,314712.93,157570.20,100000.76,121785.39,193355.01,83017.50,51539.29,64574.40,101460.60,300,1096.15,285.90,993.84,1198.46
Ed25519,AES-GCM,16,5,-1,550584.13,44692.12,534591.26,566577.00,297806.73,60459.18,276171.69,319441.77,149473.53,75949.00,122295.53,176651.53,83631.67,49775.72,65819.65,101443.68,364,954.28,155.44,898.65,1009.90
Ed25519,AES-GCM,16,6,-1,709409.30,102488.40,672734.30,746084.30,361049.27,89128.84,329154.92,392943.61,181284.57,94402.04,147503.23,215065.90,104301.73,50619.84,86187.66,122415.81,428,768.67,136.92,719.68,817.67
Ed25519,AES-GCM,16,7,-1,834590.90,116803.56,792793.28,876388.52,413894.10,88372.00,382270.59,445517.61,199921.33,96893.49,165248.44,234594.22,122357.90,50191.27,104397.18,140318.62,492,657.86,104.82,620.35,695.36
Ed25519,AES-GCM,16,8,-1,961264.30,122028.82,917596.85,1004931.75,457089.87,99825.45,421367.79,492811.95,211918.80,123247.34,167815.31,256022.29,138831.47,74912.02,112024.54,165638.39,556,584.79,90.76,552.31,617.27
Ed25519,AES-GCM,32,1,-1,0.00,0.00,0.00,0.00,52790.40,4822.84,51064.57,54516.23,20304.67,5979.13,18165.06,22444.27,0.00,0.00,0.00,0.00,124,13875.19,1487.76,13342.81,14407.58
Ed25519,AES-GCM,32,2,-1,137660.87,18879.36,130904.97,144416.76,114289.87,17886.96,107889.10,120690.63,52135.70,17512.06,45869.09,58402.31,19815.90,8247.63,16864.52,22767.28,188,3166.52,471.51,2997.79,3335.24
Ed25519,AES-GCM,32,3,-1,285034.73,54295.83,265605.22,304464.25,189879.17,57838.79,169181.82,210576.51,102882.53,58501.70,81947.97,123817.10,53286.80,35673.49,40521.21,66052.39,252,1686.17,364.91,1555.59,1816.76
Ed25519,AES-GCM,32,4,-1,436769.70,54526.15,417257.77,456281.63,269294.60,56367.44,249123.77,289465.43,170637.83,84659.46,140342.84,200932.83,92456.87,47299.38,75531.00,109382.73,316,1082.69,232.88,999.36,1166.03
Ed25519,AES-GCM,32,5,-1,573772.13,83214.82,543994.09,603550.17,319535.93,82658.41,289957.00,349114.87,190657.80,126902.19,145246.43,236069.17,94805.37,49280.99,77170.39,112440.34,380,899.84,197.47,829.18,970.51
Ed25519,AES-GCM,32,6,-1,711847.73,83496.34,681968.95,741726.51,384038.07,107324.24,345632.58,422443.55,213629.90,131660.71,166515.72,260744.08,116011.13,56581.54,95763.69,136258.58,444,737.27,146.63,684.80,789.74
Ed25519,AES-GCM,32,7,-1,848778.87,106771.09,810571.32,886986.41,438499.20,116242.39,396902.40,480096.00,232052.63,133498.79,184280.70,279824.56,139210.20,77068.76,111631.50,166788.90,508,630.98,118.41,588.61,673.35
Ed25519,AES-GCM,32,8,-1,990444.17,113361.15,949878.40,1031009.93,485271.23,118938.34,442709.70,527832.77,263246.00,155080.91,207751.01,318740.99,150312.27,64943.19,127072.64,173551.89,572,550.84,97.85,515.82,585.86
Ed25519,AES-GCM,64,1,-1,0.00,0.00,0.00,0.00,57541.60,11307.66,53495.21,61587.99,26763.00,12855.96,22162.55,31363.45,0.00,0.00,0.00,0.00,156,12550.33,2586.84,11624.64,13476.02
Ed25519,AES-GCM,64,2,-1,140444.93,25109.75,131459.52,149430.34,115262.47,25914.33,105989.14,124535.79,55930.20,35842.16,43104.25,68756.15,24189.27,24871.09,15289.26,33089.27,220,3164.02,639.79,2935.08,3392.97
Ed25519,AES-GCM,64,3,-1,277766.40,32026.83,266305.74,289227.06,180259.17,44821.91,164219.85,196298.48,91727.87,52182.45,73054.62,110401.11,44915.60,24433.53,36172.17,53659.03,284,1757.76,330.83,1639.38,1876.15
Ed25519,AES-GCM,64,4,-1,446666.23,58752.64,425641.87,467690.60,279220.67,66012.72,255598.32,302843.01,185181.07,99854.06,149448.75,220913.38,90406.77,49828.29,72575.94,108237.59,348,1051.67,231.32,968.90,1134.45
Ed25519,AES-GCM,64,5,-1,573381.10,73709.32,547004.56,599757.64,328390.63,91999.64,295468.98,361312.28,185247.87,116656.12,143503.01,226992.72,98981.47,58388.13,78087.54,119875.39,412,893.95,195.43,824.01,963.89
Ed25519,AES-GCM,64,6,-1,729935.90,116083.02,688396.12,771475.68,405678.80,121408.15,362233.45,449124.15,236431.67,143755.74,184989.34,287874.00,126334.97,72039.02,100556.13,152113.80,476,714.16,167.66,654.17,774.16
Ed25519,AES-GCM,64,7,-1,865781.20,111819.17,825767.23,905795.17,454981.87,112984.37,414550.93,495412.80,270448.23,168322.78,210214.70,330681.77,156496.80,79548.84,128030.61,184962.99,540,605.44,132.57,558.00,652.88
Ed25519,AES-GCM,64,8,-1,988184.63,103910.41,951000.77,1025368.50,500861.07,107846.38,462268.74,539453.40,271125.17,134468.90,223006.09,319244.24,165232.53,85593.98,134603.12,195861.95,604,539.65,98.27,504.48,574.81
Ed25519,AES-GCM,128,1,-1,0.00,0.00,0.00,0.00,52149.33,2674.96,51192.11,53106.56,18954.70,2617.16,18018.16,19891.24,0.00,0.00,0.00,0.00,220,14115.44,804.77,13827.46,14403.43
Ed25519,AES-GCM,128,2,-1,150766.47,32313.72,139203.15,162329.78,132120.60,33533.96,120120.63,144120.57,75645.67,43071.00,60232.91,91058.43,27505.70,15723.48,21879.12,33132.28,284,2775.37,670.09,2535.58,3015.16
Ed25519,AES-GCM,128,3,-1,283985.43,33117.92,272134.34,295836.53,201117.53,51373.13,182733.89,219501.17,124876.57,74795.17,98111.46,151641.67,58828.90,34674.40,46420.83,71236.97,348,1582.73,352.98,1456.42,1709.04
Ed25519,AES-GCM,128,4,-1,450234.73,89680.36,418143.03,482326.44,277075.30,104865.67,239549.60,314601.00,174321.47,124018.98,129941.84,218701.09,91475.20,81281.90,62388.85,120561.55,412,1122.52,317.17,1009.02,1236.02
Ed25519,AES-GCM,128,5,-1,586124.17,101956.93,549639.35,622608.99,344014.70,116772.60,302228.16,385801.24,209302.57,136565.64,160433.18,258171.95,105677.67,63399.89,82990.31,128365.03,476,873.40,228.62,791.59,955.21
Ed25519,AES-GCM,128,6,-1,745842.83,123153.20,701773.03,789912.64,426264.97,142732.66,375188.74,477341.19,260241.50,168668.77,199884.16,320598.84,136117.30,71867.86,110399.72,161834.88,540,690.10,175.67,627.24,752.96
Ed25519,AES-GCM,128,7,-1,855647.53,95826.06,821356.62,889938.45,442736.83,104773.82,405244.00,480229.66,242038.47,134149.69,194033.62,290043.32,139184.73,75499.24,112167.68,166201.79,604,621.10,115.67,579.70,662.49
Ed25519,AES-GCM,128,8,-1,1010920.17,132469.77,963516.47,1058323.87,516429.20,132599.23,468979.18,563879.22,289871.37,177402.36,226388.75,353353.99,174610.70,95272.63,140517.83,208703.57,668,530.19,112.07,490.09,570.29
Ed25519,AES-GCM,256,1,-1,0.00,0.00,0.00,0.00,53225.90,2076.84,52482.71,53969.09,19257.27,2787.60,18259.74,20254.80,0.00,0.00,0.00,0.00,348,13836.05,694.23,13587.62,14084.48
Ed25519,AES-GCM,256,2,-1,142088.40,21441.74,134415.57,149761.23,119504.60,22158.31,111575.35,127433.85,56805.63,25182.84,47794.07,65817.20,20353.00,8099.16,17454.75,23251.25,412,3058.27,529.32,2868.85,3247.68
Ed25519,AES-GCM,256,3,-1,273950.10,18378.87,267373.31,280526.89,168015.27,25317.19,158955.63,177074.91,73183.13,17683.01,66855.35,79510.92,37547.77,10835.81,33670.22,41425.31,476,1828.63,174.01,1766.36,1890.90
Ed25519,AES-GCM,256,4,-1,420331.20,33613.00,408302.94,432359.46,243032.40,47852.67,225908.54,260156.26,126172.17,56480.58,105960.85,146383.48,66971.73,26173.74,57605.58,76337.89,540,1197.72,180.13,1133.26,1262.18
Ed25519,AES-GCM,256,5,-1,553648.97,44432.66,537748.94,569548.99,289831.03,50414.80,271790.33,307871.74,148485.97,81014.06,119495.46,177476.48,79249.37,28682.45,68985.48,89513.25,604,957.30,136.78,908.36,1006.25
Ed25519,AES-GCM,256,6,-1,701808.43,85855.47,671085.45,732531.42,355468.67,71254.93,329970.42,380966.91,168707.17,71323.93,143184.23,194230.11,102298.03,37574.72,88852.09,115743.97,668,773.65,112.99,733.22,814.09
Ed25519,AES-GCM,256,7,-1,824213.33,78900.78,795979.05,852447.61,415513.90,74977.08,388683.70,442344.10,207698.33,103875.60,170526.93,244869.74,127296.73,59819.06,105890.76,148702.71,732,654.30,102.59,617.59,691.01
Ed25519,AES-GCM,256,8,-1,964451.93,105935.36,926543.45,1002360.41,456841.93,78295.18,428824.36,484859.50,209217.23,88894.75,177406.66,241027.81,135434.10,51292.52,117079.31,153788.89,796,579.73,80.13,551.06,608.41
Ed25519,AES-GCM,512,1,-1,0.00,0.00,0.00,0.00,55828.30,7645.16,53092.52,58564.08,23229.93,7945.37,20386.72,26073.15,0.00,0.00,0.00,0.00,604,12967.15,1761.69,12336.74,13597.56
Ed25519,AES-GCM,512,2,-1,140002.30,14794.00,134708.33,145296.27,119671.17,26047.14,110350.32,128992.02,54146.70,24549.53,45361.76,62931.64,19283.97,6963.01,16792.28,21775.65,668,3083.45,438.11,2926.68,3240.22
Ed25519,AES-GCM,512,3,-1,279868.93,36286.74,266883.89,292853.98,185077.00,51846.61,166523.93,203630.07,94735.37,62827.46,72252.85,117217.89,42990.20,21724.21,35216.29,50764.11,732,1741.71,336.89,1621.16,1862.27
Ed25519,AES-GCM,512,4,-1,447950.30,74654.96,421235.37,474665.23,280956.20,98038.17,245873.69,316038.71,181427.23,115455.92,140111.86,222742.60,94961.00,59870.71,73536.54,116385.46,796,1086.69,299.22,979.62,1193.77
Ed25519,AES-GCM,512,5,-1,574790.20,74726.52,548049.66,601530.74,336813.40,103445.89,299795.77,373831.03,192271.63,121000.37,148972.21,235571.06,101872.37,49818.82,84044.93,119699.80,860,883.10,203.93,810.12,956.08
Ed25519,AES-GCM,512,6,-1,725880.00,102664.00,689142.16,762617.84,398781.60,103593.64,361711.09,435852.11,229419.83,128501.15,183436.29,275403.38,127770.73,63931.82,104893.02,150648.44,924,711.22,147.39,658.48,763.97
Ed25519,AES-GCM,512,7,-1,1204555.20,197192.81,1133990.66,1275119.74,602570.93,144493.73,550864.51,654277.35,301021.43,142735.93,249944.04,352098.83,184197.37,88219.04,152628.59,215766.14,988,460.49,112.15,420.36,500.62
Ed25519,AES-GCM,512,8,-1,1458239.57,157616.43,1401837.25,1514641.88,719175.73,139613.93,669215.53,769135.94,353717.80,168197.83,293528.98,413906.62,209107.83,78142.21,181145.00,237070.66,1052,375.05,54.75,355.46,394.65
Ed25519,AES-GCM,1024,1,-1,0.00,0.00,0.00,0.00,97617.17,19954.55,90476.52,104757.81,45038.90,16605.88,39096.56,50981.24,0.00,0.00,0.00,0.00,1116,7332.55,1478.18,6803.59,7861.51
Ed25519,AES-GCM,1024,2,-1,210704.00,31296.38,199504.73,221903.27,190738.00,54292.49,171309.68,210166.32,90520.80,59591.70,69196.19,111845.41,30218.13,10490.53,26464.14,33972.12,1180,2001.59,332.41,1882.64,2120.54
Ed25519,AES-GCM,1024,3,-1,429379.43,50400.72,411343.77,447415.10,288802.93,74108.87,262283.41,315322.45,137003.73,79872.16,108421.85,165585.62,67232.30,29744.16,56588.49,77876.11,1244,1128.33,192.98,1059.27,1197.38
Ed25519,AES-GCM,1024,4,-1,674420.60,115490.14,633092.99,715748.21,425514.43,153603.59,370548.09,480480.77,245078.30,180882.62,180350.29,309806.31,125221.67,77883.13,97351.55,153091.79,1308,734.30,169.70,673.57,795.02
Ed25519,AES-GCM,1024,5,-1,865994.80,109960.17,826646.06,905343.54,477127.07,95406.19,442986.40,511267.73,257148.63,121104.38,213811.99,300485.28,143047.23,62122.43,120817.01,165277.46,1372,596.03,109.17,556.96,635.09
Ed25519,AES-GCM,1024,6,-1,1058078.20,127379.56,1012496.01,1103660.39,569668.23,127034.47,524209.53,615126.94,283330.93,145095.54,231409.16,335252.71,168202.90,79122.13,139889.41,196516.39,1436,499.86,87.22,468.65,531.07
Ed25519,AES-GCM,1024,7,-1,1291752.30,155882.70,1235970.39,1347534.21,680392.23,159439.73,623337.46,737447.01,347921.53,167028.23,288151.25,407691.82,208978.17,89046.78,177113.19,240843.15,1500,411.13,74.73,384.38,437.87
Ed25519,AES-GCM,1024,8,-1,1463386.50,139640.02,1413416.96,1513356.04,742274.17,140439.99,692018.36,792529.97,351124.57,164878.77,292123.45,410125.68,226323.57,89057.89,194454.61,258192.52,1564,368.85,53.26,349.79,387.91
Ed25519,ChaCha20-Poly1305,8,1,-1,0.00,0.00,0.00,0.00,79215.73,4856.51,77477.85,80953.61,36256.87,6845.43,33807.26,38706.47,0.00,0.00,0.00,0.00,100,8724.59,705.63,8472.08,8977.09
Ed25519,ChaCha20-Poly1305,8,2,-1,205157.60,22938.42,196949.19,213366.01,166725.80,25181.29,157714.79,175736.81,86890.23,44428.42,70991.73,102788.74,30283.57,5218.88,28416.01,32151.12,164,2082.61,252.77,1992.16,2173.07
Ed25519,ChaCha20-Poly1305,8,3,-1,441229.70,65194.55,417900.13,464559.27,291186.17,88501.81,259516.20,322856.13,193627.87,107940.09,155002.00,232253.73,89360.47,40361.77,74917.19,103803.74,228,1050.98,246.46,962.78,1139.17
Ed25519,ChaCha20-Poly1305,8,4,-1,673967.60,92143.87,640994.34,706940.86,399285.17,100562.01,363299.51,435270.82,264924.07,125744.42,219927.00,309921.13,146440.60,66368.67,122690.88,170190.32,292,708.66,154.04,653.54,763.78
Ed25519,ChaCha20-Poly1305,8,5,-1,822868.33,60331.70,801278.91,844457.75,435393.53,71876.69,409672.79,461114.28,253435.60,94538.64,219605.38,287265.82,162090.00,66033.47,138460.22,185719.78,356,610.21,84.95,579.81,640.60
Ed25519,ChaCha20-Poly1305,8,6,-1,1020386.77,74334.78,993786.41,1046987.13,509368.43,78168.45,481396.21,537340.65,274967.57,80724.19,246080.79,303854.35,171047.90,48741.54,153605.96,188489.84,420,513.61,59.13,492.45,534.77
Ed25519,ChaCha20-Poly1305,8,7,-1,1209516.73,84533.03,1179266.98,1239766.49,575562.03,92299.73,542533.00,608591.07,310360.40,115283.98,269106.56,351614.24,208742.20,76222.98,181466.16,236018.24,484,440.66,48.10,423.45,457.88
Ed25519,ChaCha20-Poly1305,8,8,-1,1426734.63,94119.58,1393054.38,1460414.89,682382.17,103710.15,645269.97,719494.37,396091.30,151394.34,341915.53,450267.07,263527.57,85135.49,233062.22,293992.91,548,367.46,44.34,351.59,383.32
Ed25519,ChaCha20-Poly1305,16,1,-1,0.00,0.00,0.00,0.00,92545.47,18658.60,85868.57,99222.36,51670.53,16263.51,45850.71,57490.36,0.00,0.00,0.00,0.00,108,7207.42,1315.09,6736.82,7678.02
Ed25519,ChaCha20-Poly1305,16,2,-1,220001.73,44915.24,203929.02,236074.44,199880.43,61549.55,177855.21,221905.66,125752.03,72222.58,99907.51,151596.55,43267.00,26870.75,33651.43,52882.57,172,1812.29,402.61,1668.22,1956.37
Ed25519,ChaCha20-Poly1305,16,3,-1,436937.27,67552.55,412763.90,461110.64,290102.57,86542.34,259133.79,321071.35,181960.93,112434.69,141726.70,222195.17,90321.83,56203.38,70209.71,110433.95,236,1069.73,242.82,982.84,1156.62
Ed25519,ChaCha20-Poly1305,16,4,-1,643852.57,75850.38,616709.86,670995.28,378845.03,85489.48,348253.02,409437.05,236302.90,103761.71,199172.25,273433.55,131677.90,55399.97,111853.28,151502.52,300,745.45,133.32,697.74,793.16
Ed25519,ChaCha20-Poly1305,16,5,-1,858317.07,98706.78,822995.30,893638.84,459560.50,91243.97,426909.27,492211.73,327996.30,245318.06,240210.36,415782.24,173317.80,84756.09,142988.22,203647.38,364,580.49,120.58,537.34,623.64
Ed25519,ChaCha20-Poly1305,16,6,-1,1049998.50,103021.72,1013132.65,1086864.35,543934.83,111762.86,503941.01,583928.66,335698.23,143281.90,284425.47,386971.00,201592.37,73572.40,175264.82,227919.91,428,483.80,79.43,455.37,512.22
Ed25519,ChaCha20-Poly1305,16,7,-1,1231043.63,103113.29,1194145.02,1267942.25,607531.07,109863.26,568217.00,646845.13,349099.90,142923.44,297955.40,400244.40,234338.57,91170.63,201713.58,266963.56,492,422.27,56.60,402.02,442.53
Ed25519,ChaCha20-Poly1305,16,8,-1,1229471.53,297910.78,1122865.53,1336077.54,599494.80,166400.40,539949.18,659040.42,382099.13,200384.51,310392.46,453805.81,222696.47,94810.27,188769.05,256623.89,556,446.77,133.27,399.08,494.46
Ed25519,ChaCha20-Poly1305,32,1,-1,0.00,0.00,0.00,0.00,47308.73,4314.25,45764.90,48852.57,22171.70,8709.10,19055.19,25288.21,0.00,0.00,0.00,0.00,124,14698.07,1746.93,14072.94,15323.20
Ed25519,ChaCha20-Poly1305,32,2,-1,131923.37,27175.02,122198.91,141647.82,125201.63,62749.91,102746.87,147656.40,91625.37,94133.58,57940.10,125310.64,28577.77,17078.93,22466.15,34689.38,188,3007.72,822.78,2713.29,3302.15
Ed25519,ChaCha20-Poly1305,32,3,-1,274215.60,60348.00,252620.34,295810.86,186610.20,59718.96,165240.05,207980.35,134114.70,107995.22,95469.11,172760.29,78479.43,65324.31,55103.43,101855.44,252,1662.43,467.10,1495.28,1829.58
Ed25519,ChaCha20-Poly1305,32,4,-1,422438.60,79308.23,394058.52,450818.68,259862.10,75018.71,233017.00,286707.20,205871.40,124725.70,161238.88,250503.92,109924.33,55339.32,90121.41,129727.25,316,1082.44,269.39,986.04,1178.84
Ed25519,ChaCha20-Poly1305,32,5,-1,536620.97,82881.65,506962.15,566279.78,303036.07,79637.07,274538.31,331533.83,215377.33,121186.36,172011.35,258743.32,114805.47,58363.42,93920.39,135690.55,380,910.83,219.03,832.45,989.21
Ed25519,ChaCha20-Poly1305,32,6,-1,692628.60,111804.67,652619.81,732637.39,370697.57,115075.66,329518.27,411876.86,258574.07,167159.63,198756.76,318391.37,145415.40,82936.35,115737.01,175093.79,444,731.75,166.29,672.24,791.25
Ed25519,ChaCha20-Poly1305,32,7,-1,804817.33,89044.03,772953.34,836681.33,415862.63,113302.85,375317.73,456407.54,274615.83,171279.91,213324.11,335907.56,193487.13,194905.19,123741.21,263233.06,508,628.98,131.06,582.07,675.88
