sig_algo,conf_algo,payload_size_bytes,num_processes,process_idx,verify_mean_ns,verify_std_ns,verify_ci95_lo_ns,verify_ci95_hi_ns,sign_mean_ns,sign_std_ns,sign_ci95_lo_ns,sign_ci95_hi_ns,encrypt_mean_ns,encrypt_std_ns,encrypt_ci95_lo_ns,encrypt_ci95_hi_ns,decrypt_mean_ns,decrypt_std_ns,decrypt_ci95_lo_ns,decrypt_ci95_hi_ns,msg_size_bytes,throughput_mean_msg_s,throughput_std_msg_s,throughput_ci95_lo_msg_s,throughput_ci95_hi_msg_s
Ed25519,None,128,1,-1,0.00,0.00,0.00,0.00,55510.13,8397.02,52505.30,58514.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192,18328.12,2159.17,17555.47,19100.77
Ed25519,None,128,2,-1,135038.53,9981.29,131466.77,138610.29,115056.87,20533.08,107709.20,122404.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256,4040.76,392.23,3900.41,4181.12
Ed25519,None,128,3,-1,270724.93,21990.50,262855.73,278594.13,169342.03,23453.71,160949.23,177734.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,2289.43,187.34,2222.39,2356.47
Ed25519,None,128,4,-1,404694.30,28094.05,394640.97,414747.63,223915.47,32082.18,212435.01,235395.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,1602.03,125.65,1557.06,1646.99
Ed25519,None,128,5,-1,542097.43,21653.09,534348.98,549845.89,284410.63,43596.08,268809.98,300011.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,1215.83,81.44,1186.69,1244.98
Ed25519,None,128,6,-1,697077.50,55012.57,677391.51,716763.49,351139.93,61418.26,329161.69,373118.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,963.92,94.49,930.10,997.73
Ed25519,None,128,7,-1,855719.17,73463.59,829430.56,882007.78,419716.70,70959.75,394324.08,445109.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,792.42,78.20,764.43,820.40
Ed25519,None,128,8,-1,966666.50,48666.32,949251.48,984081.52,457515.27,56824.56,437180.86,477849.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,705.42,46.45,688.80,722.05
Ed25519,None,256,1,-1,0.00,0.00,0.00,0.00,70625.23,16409.14,64753.30,76497.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320,14915.10,3411.93,13694.16,16136.04
Ed25519,None,256,2,-1,146720.50,25917.37,137446.09,155994.91,129278.33,30408.79,118396.69,140159.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,384,3737.94,613.48,3518.41,3957.47
Ed25519,None,256,3,-1,283506.93,31451.14,272252.29,294761.58,180391.80,35718.14,167610.23,193173.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448,2190.88,260.96,2097.50,2284.27
Ed25519,None,256,4,-1,418890.40,35056.14,406345.72,431435.08,232400.03,44213.62,216578.39,248221.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,512,1552.74,154.13,1497.58,1607.89
Ed25519,None,256,5,-1,577988.67,69741.83,553031.87,602945.46,303442.53,56407.39,283257.41,323627.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,1152.48,134.05,1104.51,1200.44
Ed25519,None,256,6,-1,704681.80,68887.97,680030.56,729333.04,351559.30,66040.46,327927.02,375191.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,958.50,97.66,923.55,993.45
Ed25519,None,256,7,-1,858042.47,93200.24,824691.19,891393.74,428520.70,71620.73,402891.55,454149.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704,787.54,86.11,756.73,818.35
Ed25519,None,256,8,-1,976517.67,75693.82,949430.98,1003604.35,470640.60,72038.18,444862.07,496419.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768,696.91,61.99,674.72,719.09
Ed25519,None,512,1,-1,0.00,0.00,0.00,0.00,82454.83,18245.34,75925.82,88983.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,576,12571.66,2162.83,11797.71,13345.62
Ed25519,None,512,2,-1,133603.90,6799.44,131170.75,136037.05,109742.47,11130.99,105759.29,113725.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,640,4124.51,235.55,4040.22,4208.80
Ed25519,None,512,3,-1,293211.07,31886.86,281800.50,304621.63,194275.93,41772.59,179327.80,209224.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704,2089.96,277.78,1990.56,2189.36
Ed25519,None,512,4,-1,429224.37,46380.94,412627.16,445821.57,240510.83,38766.69,226638.35,254383.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,768,1512.88,164.42,1454.04,1571.72
Ed25519,None,512,5,-1,574677.97,59268.18,553469.12,595886.81,308886.53,45914.44,292456.26,325316.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,832,1144.22,115.19,1103.00,1185.44
Ed25519,None,512,6,-1,713940.17,65909.10,690354.90,737525.43,369833.10,71874.65,344113.09,395553.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,896,934.55,98.77,899.20,969.89
Ed25519,None,512,7,-1,823946.60,43182.49,808493.94,839399.26,403550.33,43062.97,388140.45,418960.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960,817.96,50.28,799.97,835.95
Ed25519,None,512,8,-1,959073.33,37363.90,945702.83,972443.83,471753.87,62474.23,449397.75,494109.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1024,701.73,43.86,686.04,717.42
Ed25519,None,1024,1,-1,0.00,0.00,0.00,0.00,57700.40,8641.11,54608.22,60792.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1088,17612.45,1986.92,16901.44,18323.47
Ed25519,None,1024,2,-1,136950.77,9702.10,133478.91,140422.62,110772.77,4703.93,109089.49,112456.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1152,4045.37,182.01,3980.24,4110.50
Ed25519,None,1024,3,-1,276630.03,16388.70,270765.41,282494.65,178726.53,22463.04,170688.24,186764.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1216,2208.28,159.10,2151.34,2265.21
Ed25519,None,1024,4,-1,418195.20,40315.46,403768.50,432621.90,242384.40,46126.73,225878.16,258890.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1280,1532.36,154.03,1477.24,1587.48
Ed25519,None,1024,5,-1,567315.77,51306.23,548956.07,585675.46,310828.53,55883.29,290830.96,330826.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1344,1151.96,115.82,1110.52,1193.41
Ed25519,None,1024,6,-1,696512.33,38546.88,682718.51,710306.16,362378.77,45326.02,346159.06,378598.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1408,949.42,67.95,925.11,973.73
Ed25519,None,1024,7,-1,835067.87,48605.39,817674.65,852461.08,415878.63,42088.13,400817.59,430939.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1472,802.77,50.89,784.56,820.99
Ed25519,None,1024,8,-1,980111.10,55671.33,960189.37,1000032.83,488813.10,59034.48,467687.88,509938.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1536,684.22,48.12,667.00,701.44
Ed25519,AES-GCM,8,1,-1,0.00,0.00,0.00,0.00,54090.03,2760.84,53102.08,55077.99,5620.13,964.77,5274.89,5965.37,0.00,0.00,0.00,0.00,100,16783.42,750.59,16514.83,17052.02
Ed25519,AES-GCM,8,2,-1,132855.60,4252.96,131333.70,134377.50,103398.37,3885.60,102007.92,104788.81,11200.40,1057.37,10822.03,11578.77,1790.57,180.18,1726.09,1855.04,164,4016.33,132.22,3969.01,4063.65
Ed25519,AES-GCM,8,3,-1,275923.80,20909.77,268441.34,283406.26,169937.30,20584.18,162571.35,177303.25,22764.77,10486.85,19012.10,26517.44,3982.70,899.01,3660.99,4304.41,228,2135.35,198.36,2064.37,2206.33
Ed25519,AES-GCM,8,4,-1,412069.67,19422.18,405119.53,419019.81,223632.63,27940.34,213634.31,233630.96,26450.70,7275.25,23847.28,29054.12,6118.20,1493.30,5583.83,6652.57,292,1504.25,106.58,1466.11,1542.39
Ed25519,AES-GCM,8,5,-1,536854.97,19335.23,529935.94,543773.99,267327.23,19382.35,260391.35,274263.12,30323.07,5847.50,28230.57,32415.57,7714.33,1377.51,7221.40,8207.27,356,1189.92,54.40,1170.45,1209.39
Ed25519,AES-GCM,8,6,-1,670398.43,22433.44,662370.73,678426.14,319768.03,23799.78,311251.39,328284.68,36269.87,5803.59,34193.08,38346.66,9283.50,773.29,9006.78,9560.22,420,967.25,40.49,952.76,981.74
Ed25519,AES-GCM,8,7,-1,801000.97,23052.33,792751.80,809250.14,368055.53,10199.79,364405.59,371705.48,40455.33,4012.18,39019.59,41891.08,11093.33,742.23,10827.73,11358.94,484,819.94,23.45,811.55,828.33
Ed25519,AES-GCM,8,8,-1,932017.87,20970.40,924513.70,939522.03,418564.87,12660.89,414034.23,423095.51,46273.10,5219.25,44405.41,48140.79,13034.10,1032.24,12664.72,13403.48,548,709.69,17.39,703.47,715.91
Ed25519,AES-GCM,16,1,-1,0.00,0.00,0.00,0.00,51636.00,4558.68,50004.70,53267.30,5054.20,385.57,4916.23,5192.17,0.00,0.00,0.00,0.00,108,17743.06,1286.50,17282.69,18203.43
Ed25519,AES-GCM,16,2,-1,132694.27,4027.72,131252.97,134135.57,106485.20,8744.45,103356.04,109614.36,12127.80,2888.00,11094.34,13161.26,1821.07,238.82,1735.60,1906.53,172,3961.54,202.10,3889.21,4033.86
Ed25519,AES-GCM,16,3,-1,263288.17,11182.68,259286.50,267289.84,154915.97,6003.38,152767.68,157064.25,16716.20,1570.60,16154.17,17278.23,3581.23,295.04,3475.66,3686.81,236,2283.23,78.71,2255.06,2311.39
Ed25519,AES-GCM,16,4,-1,401035.23,16730.67,395048.24,407022.23,209270.23,13193.15,204549.12,213991.34,23756.80,6171.61,21548.32,25965.28,5693.07,1070.07,5310.15,6075.99,300,1566.89,74.01,1540.41,1593.37
Ed25519,AES-GCM,16,5,-1,531238.93,15571.13,525666.88,536810.99,262200.80,17539.23,255924.47,268477.13,30068.90,7175.68,27501.12,32636.68,7346.83,579.07,7139.62,7554.05,364,1205.81,49.64,1188.05,1223.58
Ed25519,AES-GCM,16,6,-1,677604.43,36740.86,664456.89,690751.98,326021.83,23888.64,317473.39,334570.27,39153.57,10285.43,35472.97,42834.16,9999.67,2132.00,9236.74,10762.59,428,953.05,53.63,933.85,972.24
Ed25519,AES-GCM,16,7,-1,825081.50,42438.78,809894.98,840268.02,403996.60,55045.42,384298.85,423694.35,54409.90,18415.45,47820.01,60999.79,14242.40,5271.97,12355.85,16128.95,492,775.88,63.27,753.24,798.52
Ed25519,AES-GCM,16,8,-1,959092.60,55817.09,939118.71,979066.49,454285.87,59155.13,433117.48,475454.26,59706.27,19256.91,52815.27,66597.26,14706.00,3300.67,13524.87,15887.13,556,676.88,55.16,657.14,696.62
Ed25519,AES-GCM,32,1,-1,0.00,0.00,0.00,0.00,58353.63,10559.49,54574.97,62132.30,8083.03,4205.64,6578.07,9588.00,0.00,0.00,0.00,0.00,124,15484.82,2426.54,14616.50,16353.15
Ed25519,AES-GCM,32,2,-1,131651.10,6524.54,129316.32,133985.88,104724.03,5473.80,102765.26,106682.81,11089.90,1358.31,10603.84,11575.96,1797.43,157.16,1741.19,1853.67,188,4018.96,168.15,3958.79,4079.13
Ed25519,AES-GCM,32,3,-1,273963.20,25173.52,264954.97,282971.43,172374.50,24725.66,163526.54,181222.46,24402.03,14868.63,19081.36,29722.70,4176.20,1056.06,3798.29,4554.11,252,2132.74,226.91,2051.55,2213.94
Ed25519,AES-GCM,32,4,-1,410449.43,36854.59,397261.19,423637.68,223280.77,40821.62,208672.94,237888.60,28285.80,11972.80,24001.39,32570.21,6342.07,2328.18,5508.94,7175.20,316,1516.60,160.06,1459.32,1573.88
Ed25519,AES-GCM,32,5,-1,558665.00,45556.65,542362.76,574967.24,293815.43,59357.06,272574.78,315056.08,37088.27,15984.98,31368.11,42808.42,8560.43,2474.38,7674.99,9445.88,380,1128.87,122.27,1085.12,1172.63
Ed25519,AES-GCM,32,6,-1,688462.93,35655.06,675703.93,701221.93,337360.07,38180.71,323697.27,351022.86,43861.27,16835.42,37836.79,49885.74,10204.13,2110.60,9448.87,10959.40,444,931.58,70.85,906.23,956.94
Ed25519,AES-GCM,32,7,-1,820134.23,39624.04,805954.95,834313.52,392674.17,48376.63,375362.81,409985.52,51168.03,19602.29,44153.44,58182.62,12357.80,2572.24,11437.34,13278.26,508,787.90,56.90,767.54,808.26
Ed25519,AES-GCM,32,8,-1,968196.20,52234.35,949504.38,986888.02,451497.07,43158.48,436053.00,466941.13,62207.53,23339.12,53855.74,70559.33,15221.60,3989.24,13794.07,16649.13,572,671.66,49.07,654.09,689.22
Ed25519,AES-GCM,64,1,-1,0.00,0.00,0.00,0.00,52977.63,2693.07,52013.93,53941.33,5294.77,360.74,5165.68,5423.86,0.00,0.00,0.00,0.00,156,17198.26,747.95,16930.61,17465.91
Ed25519,AES-GCM,64,2,-1,138819.47,11324.80,134766.94,142871.99,110730.40,13657.38,105843.17,115617.63,12489.13,3012.73,11411.04,13567.22,1960.50,423.87,1808.82,2112.18,220,3819.83,337.25,3699.14,3940.51
Ed25519,AES-GCM,64,3,-1,273048.53,13263.48,268302.26,277794.81,169070.07,26040.05,159751.75,178388.38,22185.97,12291.80,17787.40,26584.53,4077.30,1137.80,3670.14,4484.46,284,2153.16,184.23,2087.23,2219.09
Ed25519,AES-GCM,64,4,-1,428046.73,44565.91,412099.03,443994.44,240276.53,45345.02,224050.03,256503.04,35380.37,20162.67,28165.25,42595.49,7441.73,4022.42,6002.33,8881.14,348,1434.02,192.14,1365.26,1502.77
Ed25519,AES-GCM,64,5,-1,545226.27,23566.49,536793.11,553659.43,280929.53,33484.32,268947.32,292911.74,34451.37,13289.15,29695.90,39206.83,8134.40,2115.29,7377.45,8891.35,412,1156.81,78.15,1128.84,1184.78
Ed25519,AES-GCM,64,6,-1,703483.23,60632.20,681786.28,725180.19,357121.97,60615.73,335430.91,378813.03,47155.03,20009.99,39994.55,54315.52,11202.53,3309.46,10018.26,12386.81,476,906.20,102.83,869.40,943.00
Ed25519,AES-GCM,64,7,-1,856119.70,63251.25,833485.53,878753.87,408765.53,46925.18,391973.57,425557.49,56416.33,22399.32,48400.84,64431.83,13739.77,3487.81,12491.67,14987.86,540,755.43,68.66,730.86,780.00
Ed25519,AES-GCM,64,8,-1,978353.83,68872.55,953708.11,1002999.56,459574.70,59071.06,438436.39,480713.01,60056.87,20955.81,52557.93,67555.81,15550.83,4113.34,14078.89,17022.77,604,666.01,56.76,645.70,686.32
Ed25519,AES-GCM,128,1,-1,0.00,0.00,0.00,0.00,62779.23,13658.90,57891.46,67667.01,7616.10,3727.67,6282.17,8950.03,0.00,0.00,0.00,0.00,220,14824.61,2765.90,13834.84,15814.37
Ed25519,AES-GCM,128,2,-1,134526.47,5794.90,132452.79,136600.15,108227.10,12255.59,103841.49,112612.71,12530.97,3960.90,11113.58,13948.36,2007.37,557.76,1807.78,2206.96,284,3903.98,249.45,3814.72,3993.25
Ed25519,AES-GCM,128,3,-1,276727.30,20817.75,269277.76,284176.84,175373.83,25808.90,166138.24,184609.43,23789.77,12779.37,19216.73,28362.80,4218.73,1048.70,3843.46,4594.00,348,2105.26,211.13,2029.71,2180.81
Ed25519,AES-GCM,128,4,-1,412666.60,23982.65,404084.52,421248.68,223048.63,21607.24,215316.58,230780.68,29887.00,12400.99,25449.36,34324.64,6061.10,1258.01,5610.93,6511.27,412,1497.62,111.56,1457.70,1537.54
Ed25519,AES-GCM,128,5,-1,558458.57,43569.35,542867.47,574049.66,297727.70,51810.09,279187.70,316267.70,40702.50,20748.07,33277.90,48127.10,9403.27,3569.75,8125.85,10680.69,476,1117.32,115.57,1075.96,1158.68
Ed25519,AES-GCM,128,6,-1,694214.03,38852.24,680310.94,708117.13,344826.77,42263.75,329702.88,359950.65,43028.20,13456.93,38212.70,47843.70,10316.93,1551.69,9761.67,10872.20,540,920.93,69.99,895.89,945.98
Ed25519,AES-GCM,128,7,-1,832140.00,46333.63,815559.72,848720.28,400079.33,47513.82,383076.73,417081.93,50284.80,15541.67,44723.29,55846.31,12610.20,2694.32,11646.05,13574.35,604,776.31,55.20,756.56,796.06
Ed25519,AES-GCM,128,8,-1,982922.40,75958.37,955741.05,1010103.75,467125.07,60727.00,445394.19,488855.95,63984.23,24456.84,55232.46,72736.00,15240.83,3436.75,14011.01,16470.66,668,659.82,59.60,638.49,681.15
Ed25519,AES-GCM,256,1,-1,0.00,0.00,0.00,0.00,53555.73,2773.10,52563.39,54548.07,5307.93,347.11,5183.72,5432.15,0.00,0.00,0.00,0.00,348,17026.50,748.10,16758.79,17294.20
Ed25519,AES-GCM,256,2,-1,136634.20,8847.36,133468.21,139800.19,111907.37,12690.23,107366.23,116448.51,13415.20,5220.17,11547.18,15283.22,2046.90,604.94,1830.42,2263.38,412,3817.28,317.67,3703.61,3930.96
Ed25519,AES-GCM,256,3,-1,276914.47,20445.20,269598.24,284230.69,173285.50,26801.43,163694.73,182876.27,20228.03,6456.43,17917.63,22538.44,4255.93,1662.73,3660.93,4850.93,476,2127.82,201.13,2055.85,2199.79
Ed25519,AES-GCM,256,4,-1,422710.17,35629.28,409960.39,435459.94,237132.57,36047.83,224233.01,250032.12,32418.17,15416.70,26901.37,37934.96,6530.30,1513.96,5988.53,7072.07,540,1448.64,152.82,1393.96,1503.33
Ed25519,AES-GCM,256,5,-1,546243.10,29954.94,535523.86,556962.34,281172.43,34741.96,268740.18,293604.69,35232.83,15794.67,29580.78,40884.88,8169.50,1659.63,7575.61,8763.39,604,1155.72,88.66,1124.00,1187.45
Ed25519,AES-GCM,256,6,-1,692831.57,39615.67,678655.28,707007.85,339149.53,39195.80,325123.50,353175.57,43548.97,15079.75,38152.75,48945.19,10417.00,2028.52,9691.10,11142.90,668,926.59,69.63,901.68,951.51
Ed25519,AES-GCM,256,7,-1,928811.03,168833.09,868394.89,989227.18,430932.77,73092.28,404777.03,457088.50,47966.23,9372.85,44612.20,51320.26,13596.00,3799.45,12236.38,14955.62,732,723.23,115.17,682.02,764.44
Ed25519,AES-GCM,256,8,-1,1346135.73,22963.50,1337918.35,1354353.12,617083.00,19030.66,610272.96,623893.04,69201.47,6670.94,66814.30,71588.63,19377.57,1216.94,18942.09,19813.04,796,487.60,10.38,483.88,491.31
Ed25519,AES-GCM,512,1,-1,0.00,0.00,0.00,0.00,79516.93,7409.76,76865.39,82168.48,9052.13,3360.67,7849.53,10254.73,0.00,0.00,0.00,0.00,604,11414.58,1077.77,11028.90,11800.25
Ed25519,AES-GCM,512,2,-1,196041.10,10566.63,192259.88,199822.32,160482.10,12612.80,155968.67,164995.53,18545.17,7288.55,15936.99,21153.34,2980.70,543.15,2786.33,3175.07,668,2654.26,151.89,2599.91,2708.61
Ed25519,AES-GCM,512,3,-1,387695.47,12529.63,383211.80,392179.14,238395.13,19688.11,231349.83,245440.43,27240.27,5865.37,25141.37,29339.16,6052.70,1364.46,5564.44,6540.96,732,1520.40,74.52,1493.73,1547.06
Ed25519,AES-GCM,512,4,-1,589042.83,45881.24,572624.44,605461.22,321432.33,43221.12,305965.85,336898.81,36538.70,10514.13,32776.27,40301.13,9001.30,1710.89,8389.07,9613.53,796,1053.74,80.16,1025.06,1082.43
Ed25519,AES-GCM,512,5,-1,786609.77,46211.17,770073.31,803146.22,398485.63,41099.10,383778.51,413192.76,46477.47,11733.98,42278.52,50676.42,12722.13,3085.96,11617.84,13826.43,860,807.51,51.28,789.16,825.86
Ed25519,AES-GCM,512,6,-1,1009474.30,84894.02,979095.36,1039853.24,492657.47,53616.80,473470.94,511843.99,61220.17,18608.26,54561.28,67879.05,16897.23,4848.43,15162.25,18632.22,924,638.06,54.87,618.42,657.69
Ed25519,AES-GCM,512,7,-1,1215663.50,104652.12,1178214.22,1253112.78,602312.23,87074.44,571153.04,633471.42,82379.27,36717.54,69240.06,95518.47,20726.07,5742.08,18671.29,22780.84,988,526.17,50.21,508.20,544.14
Ed25519,AES-GCM,512,8,-1,1394608.20,62966.16,1372076.05,1417140.35,666951.17,57846.49,646251.06,687651.27,85234.90,21459.07,77555.87,92913.93,22454.77,2817.90,21446.40,23463.14,1052,462.74,28.26,452.63,472.86
Ed25519,AES-GCM,1024,1,-1,0.00,0.00,0.00,0.00,81020.70,5785.58,78950.36,83091.04,8421.70,1012.00,8059.56,8783.84,0.00,0.00,0.00,0.00,1116,11233.38,733.44,10970.92,11495.84
Ed25519,AES-GCM,1024,2,-1,203256.43,21513.02,195558.10,210954.77,177413.00,27295.16,167645.55,187180.45,26749.17,14920.76,21409.84,32088.49,3853.63,1515.89,3311.18,4396.09,1180,2463.19,271.30,2366.11,2560.28
Ed25519,AES-GCM,1024,3,-1,416673.37,52812.64,397774.61,435572.13,279957.10,57305.26,259450.68,300463.52,37013.07,14699.14,31753.05,42273.09,7951.10,2242.99,7148.46,8753.74,1244,1379.23,192.89,1310.20,1448.25
Ed25519,AES-GCM,1024,4,-1,638553.63,88694.58,606814.69,670292.58,364671.17,56986.99,344278.64,385063.70,52354.70,21591.63,44628.23,60081.17,12406.50,3998.67,10975.59,13837.41,1308,955.41,128.40,909.46,1001.35
Ed25519,AES-GCM,1024,5,-1,830279.83,104002.26,793063.10,867496.56,449697.43,79116.70,421385.89,478008.98,59919.53,26191.60,50546.99,69292.08,15300.33,4705.06,13616.65,16984.02,1372,751.77,93.54,718.29,785.24
Ed25519,AES-GCM,1024,6,-1,1035509.87,109942.00,996167.63,1074852.11,535030.73,86835.34,503957.10,566104.36,75494.77,33055.38,63666.05,87323.48,19855.10,7650.17,17117.52,22592.68,1436,610.03,72.49,584.09,635.97
Ed25519,AES-GCM,1024,7,-1,1226217.40,126827.67,1180832.70,1271602.10,611159.43,84615.19,580880.28,641438.59,82830.60,28284.53,72709.11,92952.09,22601.77,5603.43,20596.61,24606.93,1500,520.99,52.53,502.20,539.79
Ed25519,AES-GCM,1024,8,-1,1457275.57,117900.87,1415085.28,1499465.85,725858.03,96556.64,691305.68,760410.38,100329.10,31716.94,88979.34,111678.86,28295.77,6088.63,26116.98,30474.55,1564,436.64,40.38,422.19,451.09
Ed25519,ChaCha20-Poly1305,8,1,-1,0.00,0.00,0.00,0.00,94941.10,30241.99,84119.14,105763.06,13372.10,8177.40,10445.85,16298.35,0.00,0.00,0.00,0.00,100,9981.19,2441.82,9107.40,10854.99
Ed25519,ChaCha20-Poly1305,8,2,-1,197913.93,19442.56,190956.50,204871.37,161696.60,32317.13,150132.06,173261.14,20722.13,9658.08,17266.03,24178.23,3325.33,1139.04,2917.73,3732.93,164,2650.70,300.84,2543.04,2758.35
Ed25519,ChaCha20-Poly1305,8,3,-1,416568.07,61655.57,394504.91,438631.23,258311.93,46943.05,241513.58,275110.29,37162.27,14797.45,31867.07,42457.47,8303.07,9966.05,4736.76,11869.37,228,1418.19,193.86,1348.81,1487.56
Ed25519,ChaCha20-Poly1305,8,4,-1,603962.10,52686.05,585108.64,622815.56,330468.50,48053.03,313272.94,347664.06,43001.50,11699.08,38815.04,47187.96,9826.93,2427.43,8958.29,10695.58,292,1023.05,96.13,988.65,1057.45
Ed25519,ChaCha20-Poly1305,8,5,-1,821501.00,89715.11,789396.86,853605.14,424782.23,80343.92,396031.53,453532.94,58327.37,20255.99,51078.85,65575.88,14560.23,5248.55,12682.06,16438.40,356,770.46,90.90,737.93,802.99
Ed25519,ChaCha20-Poly1305,8,6,-1,1022405.00,109298.91,983292.89,1061517.11,504371.70,72853.24,478301.50,530441.90,71066.73,28091.35,61014.37,81119.09,17546.37,4021.62,16107.25,18985.49,420,627.17,65.78,603.63,650.71
Ed25519,ChaCha20-Poly1305,8,7,-1,1223805.90,104104.03,1186552.75,1261059.05,583852.43,73155.98,557673.90,610030.96,81637.73,23455.48,73244.30,90031.17,21732.17,4875.13,19987.62,23476.71,484,528.17,48.94,510.66,545.69
Ed25519,ChaCha20-Poly1305,8,8,-1,1423041.87,130541.60,1376328.16,1469755.58,666943.27,87791.28,635527.56,698358.97,94037.47,36002.39,81154.18,106920.76,26228.10,8276.72,23266.31,29189.89,548,457.62,46.26,441.07,474.17
Ed25519,ChaCha20-Poly1305,16,1,-1,0.00,0.00,0.00,0.00,76456.47,5241.41,74580.85,78332.08,8278.20,2025.77,7553.29,9003.11,0.00,0.00,0.00,0.00,108,11865.36,812.91,11574.46,12156.26
Ed25519,ChaCha20-Poly1305,16,2,-1,210830.70,42536.84,195609.09,226052.31,176079.40,49620.65,158322.88,193835.92,22423.50,10800.23,18558.69,26288.31,3421.90,1942.10,2726.93,4116.87,172,2530.44,456.55,2367.07,2693.82
Ed25519,ChaCha20-Poly1305,16,3,-1,402076.30,70262.72,376933.11,427219.49,252905.37,63288.64,230257.82,275552.92,34317.47,17437.55,28077.52,40557.41,6328.67,1891.48,5651.81,7005.52,236,1477.94,200.21,1406.29,1549.58
Ed25519,ChaCha20-Poly1305,16,4,-1,592274.63,70544.10,567030.75,617518.52,313189.77,53389.77,294084.48,332295.05,36081.00,8884.97,32901.55,39260.45,8830.97,1650.46,8240.36,9421.58,300,1065.53,99.13,1030.06,1101.01
Ed25519,ChaCha20-Poly1305,16,5,-1,780010.57,64113.13,757067.98,802953.16,385878.13,36016.63,372989.75,398766.52,44059.30,5171.94,42208.54,45910.06,11879.20,1286.83,11418.71,12339.69,364,823.06,55.58,803.17,842.95
Ed25519,ChaCha20-Poly1305,16,6,-1,974732.73,96311.00,940268.28,1009197.18,467265.40,49575.85,449524.91,485005.89,55821.20,10262.52,52148.81,59493.59,15711.53,3136.14,14589.28,16833.79,428,665.44,48.56,648.07,682.82
Ed25519,ChaCha20-Poly1305,16,7,-1,1160748.27,97307.97,1125927.06,1195569.48,534044.23,45126.93,517895.77,550192.70,61613.30,6434.10,59310.89,63915.71,18057.80,1816.98,17407.60,18708.00,492,566.32,33.93,554.17,578.46
Ed25519,ChaCha20-Poly1305,16,8,-1,1365336.60,107757.88,1326775.94,1403897.26,620270.27,53478.60,601133.20,639407.34,74779.27,12293.07,70380.25,79178.29,22680.90,4265.86,21154.38,24207.42,556,482.63,32.12,471.13,494.12
Ed25519,ChaCha20-Poly1305,32,1,-1,0.00,0.00,0.00,0.00,99466.47,29653.07,88855.25,110077.68,10223.13,2870.99,9195.76,11250.50,0.00,0.00,0.00,0.00,124,9831.75,2554.69,8917.56,10745.93
Ed25519,ChaCha20-Poly1305,32,2,-1,206366.57,41676.06,191452.98,221280.15,173199.70,42184.80,158104.06,188295.34,20873.90,7923.79,18038.41,23709.39,3238.13,1408.62,2734.07,3742.20,188,2558.91,401.88,2415.10,2702.72
Ed25519,ChaCha20-Poly1305,32,3,-1,400713.27,68102.78,376343.00,425083.53,244097.07,48619.57,226698.78,261495.36,29454.63,9548.21,26037.85,32871.42,5994.30,1245.93,5548.45,6440.15,252,1501.30,176.37,1438.18,1564.41
Ed25519,ChaCha20-Poly1305,32,4,-1,600699.63,76264.61,573408.69,627990.57,330039.10,59700.82,308675.44,351402.76,41239.13,13739.50,36322.52,46155.75,9165.53,1632.91,8581.20,9749.86,316,1035.71,115.38,994.43,1077.00
Ed25519,ChaCha20-Poly1305,32,5,-1,795236.07,99048.01,759792.19,830679.94,400997.30,70396.40,375806.27,426188.33,53198.90,21382.31,45547.34,60850.46,12515.93,2019.52,11793.26,13238.61,380,803.87,79.84,775.30,832.44
